id,title,description,availability,condition,price,property_type,listing_type,city,neighborhood,state,bedrooms,bathrooms,parking_spaces,area,link,image_link
40398,"Casa Residencial com 3 suítes à venda, 295m² - Parque Residencial Cidade Universitária - Galeria Imobiliária","Casa Residencial com 3 suítes e 6 vagas de garagem à venda no Parque Residencial Cidade Universitária, em Ribeirão Preto. Próximo às Avenidas Luigi Rosiello, Governador Lucas Nogueira Garcês e Rio Pardo, a Praça Matioli, a USP RIBEIRÃO E HOSPITAL DAS CLÍNICAS, Academia Universal, Supermercado Bom de Compra e diversos comércios. Lindíssima casa térrea para locação, perfeita para receber os amigos e a família, ao entrar nessa linda casa você já consegue perceber o conforto e a praticidade que ela pode proporcionar. Com cômodos bem distribuídos, com um design moderno e funcional, com dormitórios confortáveis e bem iluminados. 3 suítes com armários, sendo 1 máster Sala de jantar Sala de Tv Lavabo Escritório Cozinha independente com armários Lavanderia Dependência completa de empregados Piscina Solárium Edícula: 1 Suíte Cozinha Dimensões: 295m² de área construída 520m² de terreno Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for sale,,850000 BRL,house,for_sale,RIBEIRÃO PRETO,PARQUE RESIDENCIAL CIDADE UNIVERSITÁRIA,São Paulo,3,3,6,295,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/parque-residencial-cidade-universitaria/40398,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40398/61d8ed4df7572eef7e4a9861814bd994AT.jpg
40359,"Apartamento com 2 suítes à venda, 85m² - Nova Aliança - Galeria Imobiliária","Apartamento com 2 suítes e 1 vaga de garagem à venda no Nova Aliança. Próximo às Avenidas, Braz Olaia Acosta, Dr José Cesário Monteiro da Silva, a Faculdade UNIP, Novo Mercadão, Fatesa, Verace Pizza, Ribeirão Shopping e diversos comércios. Apartamento localizada em um dos bairros mais valorizados da cidade, conhecido por sua tranquilidade e segurança. O apartamento tem projeto moderno e surpreendente. Situado em uma das melhores ruas da região e próximo a diversos pontos de interesse. Assim como Ribeirão Shopping e Shopping Iguatemi, esse empreendimento é o investimento ideal para você! Não perca a oportunidade de morar em uma das melhores localidades. Agende agora mesmo uma visita e venha conhecer este apartamento incrível. 2 Suítes Sala 2 Ambientes Ampla varanda gourmet fechada em blindex Lavabo Cozinha Área de serviço com armários 1 Vaga de garagem Diferenciais: Projeto de interiores diferenciado com acabamento de alto padrão; Ar condicionado Aquecedor a gás Iluminação embutida Rico em planejados Fechamento da varanda e tela solar Área Técnica para instalação de ar-condicionado Split Condomínio oferece: Portaria 24h Área de Lazer Completa Piscina Espaço Gourmet com churrasqueira Salão de Festas Espaço Fitness Dimensão: 85m² de área útil Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for sale,,690000 BRL,apartment,for_sale,RIBEIRÃO PRETO,Nova Aliança,São Paulo,2,2,1,85,https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/nova-alianca/40359,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40359/c51d784e8f0babd7d141a49c8d293dbeAT.jpg
43391,"Apartamento com 2 quartos à venda, 90m² - Quinta da Primavera - Galeria Imobiliária","Apartamento com 2 quartos e 2 vagas de garagem na Quinta da Primavera à venda em Ribeirão Preto. Próximo ás Avenidas, Heráclito Fontoura Sobral Pinto, Rod. Antônio Machado Santana, Prof. Mario Autuori ao Jaú Serve Supermercados, Cacau Show - Chocolates, Pacer Academia Mirante Sul, Droga Raia e diversos comércios. Imóvel com cômodos bem distribuídos, amplo, arejado e com boa iluminação natural, fornecendo aconchego e comodidade. Localizado em um bairro de tranquilo e de fácil acesso da cidade, trazendo segurança e facilidade no dia a dia. 2 Quartos, sendo 2 suíte com ar-condicionado Sala dois ambientes Cozinha Banheiro social Área de serviço Varanda gourmet 2 Vagas de garagem Condomínio: Portaria 24 horas, piscina, salão de festas, sala de jogos, academia e área de churrasco. Dimensão: 90,15m² de área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar",for sale,,750000 BRL,apartment,for_sale,RIBEIRÃO PRETO,QUINTA DA PRIMAVERA,São Paulo,2,2,2,90,https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/quinta-da-primavera/43391,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43391/c9cb0f51d121b1133ba2a29441526104AT.jpg
43387,"Salão comercial à venda, 266m² - Jardim América - Galeria Imobiliária","Salão comercial á venda no Jardim América em Ribeirão Preto. Próximo às Avenidas, Portugal, Nove de Julho, Presidente Vargas, Maria de Jesus Condeixa ao Havan, Savegnago Supermercado, Cobasi, Parque Prefeito Luiz Roberto Jábali (Curupira), Novo Shopping e diversos comércios. Imóvel amplo, em um bairro de fácil acesso da cidade oferecendo uma excelente visibilidade, acessibilidade e potencial de valorização, em uma região estratégica, com grande fluxo de pessoas e fácil acesso. Térreo: Recepção Sala com ventilador de teto e armários 5 Salas ampla, 3 com banheiros sociais 2 Salas com banheiro social do lado de fora Cozinha independente com armários e balcão Lavabo Roupeiro no corredor Corredores laterais Área de serviço 3 Vagas de garagem Piso superior lado de fora: 2 Salas Banheiro social com box Despensa com prateleiras Dimensões: 266,06m² de área útil 360,00m² de área total Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,1650000 BRL,commercial,for_sale,RIBEIRÃO PRETO,JARDIM AMÉRICA,São Paulo,,,3,266,https://galeriaimobiliaria.com.br/imovel/venda/comercial/ribeirao-preto/jardim-america/43387,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43387/945d5d31f5ae75bb369353f2f93da97aAT.jpg
40712,"Casa de condomínio com 3 suítes à venda, 174m² - Quinta da Primavera - Galeria Imobiliária","Casa de condomínio com 3 suítes e 4 vagas de garagem à venda na Quinta da Primavera em Ribeirão Preto. Próximo às Avenida Heráclito Fontoura Sobral Pinto, e às Rod Prefeito Antônio Duarte Nogueira, Rod Antônio Machado Sant'Anna, ao Padaria Villa Sucreê, Ribeirão Shopping, Jaú Serve Supermercado, Churrascaria Bandeirante e diversos comércios! Casa de alto padrão à venda, com 3 suítes espaçosas e acabamentos de luxo. A moderna cozinha integrada à área social é ideal para quem aprecia praticidade e estilo. A área externa conta com uma deslumbrante piscina com iluminação e sistema de limpeza já instalado, incluindo hidromassagem, perfeita para momentos de lazer e relaxamento. Segurança e privacidade em um ambiente exclusivo. 3 suítes com armários e ar-condicionado 2 Cozinha sendo 1 gourmet Sala dois ambientes Pé direito alto Escritórios Lavabo Área de serviço Armários planejados Banheiro da área externa Piscina com iluminação e hidromassagem 6 Ares condicionados 4 Vagas de garagem sendo 2 cobertas Dimensões: 325,40,00m² de Área Terreno 174,35,00m² de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,1600000 BRL,house,for_sale,RIBEIRÃO PRETO,QUINTA DA PRIMAVERA,São Paulo,3,3,4,174,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/quinta-da-primavera/40712,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40712/d5572ca4be527bd2882d2dffe7dcacf0AT.jpg
40723,"Casa de Condomínio com 3 suítes à venda, 162m² - Jardim San Marco - Galeria Imobiliária","Casa de Condomínio com 3 suítes e 4 vagas de garagem à venda no Jardim San Marco em Ribeirão Preto. Próximo às Avenidas Oscar de Machado Carvalho Rosa, Padre José Anselmi, São Gaspar Bertoni, Dr. Maury Elmor Tavares, ao Picanha Fatiada Grill, Hotel Itaygua, Cenourão, Pesqueiro Ita e diversos comércios! Casa de alto padrão à venda, com 3 suítes espaçosas e acabamentos de luxo. A moderna cozinha integrada à área social é ideal para quem aprecia praticidade e estilo. A área externa conta com uma deslumbrante piscina com iluminação e sistema de limpeza já instalado, incluindo hidromassagem, perfeita para momentos de lazer e relaxamento. Segurança e privacidade em um ambiente exclusivo. 3 suítes com armários e ar condicionado 2 Cozinhas sendo 1 gourmet Sala dois ambientes Pé direito alto Escritório Lavabo Área de serviço Armários planejados Banheiro da área externa Piscina com iluminação e hidromassagem 6 Ares condicionados 4 Vagas de garagem, sendo 2 cobertas Dimensões: 270,00m² de Área de Terreno 162,00m² de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,1290000 BRL,house,for_sale,RIBEIRÃO PRETO,Jardim San Marco II,São Paulo,3,3,4,162,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/jardim-san-marco-ii/40723,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40723/502100ff7790f8fe9eff42dc16c9df47AT.jpg
40715,"Casa de condomínio com 3 suítes à venda, 170m² - Quinta da Primavera - Galeria Imobiliária","Casa de condomínio com 3 suítes e 4 vagas de garagem à venda na Quinta da Primavera em Ribeirão Preto. Próximo às Avenida Heráclito Fontoura Sobral Pinto, e às Rod Prefeito Antônio Duarte Nogueira, Rod Antônio Machado Sant'Anna, ao Padaria Villa Sucreê, Ribeirão Shopping, Jaú Serve Supermercado, Churrascaria Bandeirante e diversos comércios! Casa de alto padrão para venda, com 3 suítes espaçosas e acabamentos de luxo. A moderna cozinha integrada à área social é ideal para quem aprecia praticidade e estilo. A área externa conta com uma deslumbrante piscina com iluminação e sistema de limpeza já instalado, incluindo hidromassagem, perfeita para momentos de lazer e relaxamento. Segurança e privacidade em um ambiente exclusivo. 3 suítes com armários e ar-condicionado 2 Cozinha sendo 1 gourmet Sala dois ambientes Pé direito alto Escritório Lavabo Área de serviço Armários planejados Banheiro da área externa Piscina com iluminação e hidromassagem 6 Ares condicionados 4 Vagas de garagem sendo 2 cobertas Dimensões: 303,00m² de Área de Terreno 170,00m² de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,1580000 BRL,house,for_sale,RIBEIRÃO PRETO,QUINTA DA PRIMAVERA,São Paulo,3,3,4,170,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/quinta-da-primavera/40715,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40715/88b568707fc8c0708fabca96a2783ef7AT.jpg
40725,Casa térrea de 3 suítes em condomínio fechado no Bonfim Paulista - Galeria Imobiliária,"Encontre o conforto e a segurança que sua família merece nesta linda casa térrea com 3 suítes, área de lazer completa, churrasqueira, piscina aquecida, quadra de beach tênis, portaria 24 horas e muito mais. Venha viver no melhor de Ribeirão Preto!",for sale,,980000 BRL,house,for_sale,RIBEIRÃO PRETO,BONFIM PAULISTA,São Paulo,3,3,4,250,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/40725,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40725/c5e0fa9eb8587e476d1537343d614e59AT.jpg
40739,"Terreno à venda, 570 m² - Alphaville - Galeria Imobiliária","Terreno à venda de 570 m² no Alphaville em Bonfim Paulista.Próximo à Avenida Rebouças, Rodovia José Fregonesi, ao Posto Alpha Center, Cervejaria Walfänger, Rede Tonelli Supermercado e Clube House Alphaville. Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,970000 BRL,land,for_sale,RIBEIRÃO PRETO,LTM ALPHAVILLE RIBEIRAO PRETO,São Paulo,,,,570,https://galeriaimobiliaria.com.br/imovel/venda/terreno/ribeirao-preto/ltm-alphaville-ribeirao-preto/40739,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40739/e72e08c277b76593924ccd110e50b1bfAT.jpg
40762,"Casa Residencial com 4 quartos à venda, 300m² - City Ribeirão - Galeria Imobiliária","Casa Residencial com 4 quartos e 4 vagas de garagem à venda na City Ribeirão, em Ribeirão Preto. Próximo às Avenidas, Alzira Couto Machado, Dr. Celso Charuri, Antônio Machado Sant'Anna e Eduardo Gomes de Souza, a City Pão, academia City Vida, Teatro Santarosa, Escola Jean Piaget, Centro de esportes Arpoador, ao Novo Shopping e diversos comércios. Linda casa térrea de alto padrão, com excelente localização! Possui 4 quartos, sendo 2 suítes, todos com acabamentos de alto nível e rica em móveis planejados. A casa conta com uma ampla área gourmet, perfeita para receber amigos e familiares, além de uma piscina que complementa o ambiente de lazer. A distribuição dos espaços é ideal, proporcionando conforto e privacidade. Um verdadeiro refúgio para quem busca qualidade de vida e sofisticação. 4 Quartos, sendo 2 suítes Sala 2 ambientes Lavabo Cozinha e área de serviço planejadas Banheiro social Área gourmet com churrasqueira Piscina Quintal Corredor lateral 4 Vagas de garagem cobertas Diferenciais: Sauna Edícula Iluminação Ar condicionado Aquecedor solar Cerca elétrica Alarme Fino acabamento Rica em planejados Dimensões: 300m² de área construída 490m² de terreno Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for sale,,1500000 BRL,house,for_sale,RIBEIRÃO PRETO,CITY RIBEIRÃO,São Paulo,4,2,4,300,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/city-ribeirao/40762,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40762/d097925e8e4fc87547d117352406d5ffAT.jpg
40764,"Apartamento com 1 quarto à venda, 28m² - Jardim Nova Aliança Sul - Galeria Imobiliária","Apartamento mobiliado com 1 quarto e 1 vaga de garagem à venda no Jardim Nova Aliança Sul, em Ribeirão Preto. Próximo às Avenidas, Ângelo Gennaro Gallo, Braz Olaia Acosta, Pres. Vargas, e a Rod Prefeito Antônio Duarte Nogueira, ao Hospital Unimed, Ribeirão Shopping, Shopping Iguatemi , Novo Mercadão Da Cidade, Pão de Açúcar e diversos comércios! Este Studio de 28m², localizado na zona sul, oferece um ambiente moderno e funcional, mobiliado possuindo móveis planejados e eletrodomésticos, ajudando na sua moradia e trazendo praticidade. Situado em um bairro movimentado, garante fácil acessos a serviços comércios e faculdades. Ideal para quem busca conforto no seu dia a dia! Quarto com cama, cortinas em cetim com blackout e Tv Sala com sofá e mesa com cadeiras Cozinha americana com armários embutidos, geladeira, micro ondas, fogão e bebedouro Banheiro com box Fechadura eletrônica Ar condicionado 1 Vaga de garagem coberta Condomínio oferece: Lavanderia, piscina, academia, coworking e Shared room. Dimensões: 28,09m² de Área Útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,440000 BRL,apartment,for_sale,RIBEIRÃO PRETO,Nova Aliança Sul,São Paulo,1,,1,28,https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/nova-alianca-sul/40764,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40764/3705cc1ca5f5e4feeb0e656e8a31ce06AT.jpg
40788,"Casa de condomínio com 3 quartos e 4 vagas de garagem à venda, 168 m² - Quinta da Mata - Galeria Imobiliária","Casa de condomínio com 3 quartos e 4 vagas de garagem à Venda no Quinta da Mata em Ribeirão Preto. próximo a Rodovia Anhanguera, Ranshow e diversos comércios. Venha conhecer essa incrível casa com 3 suítes, área de lazer com piscina e churrasqueira, em um condomínio seguro e com acesso 24 horas. Ambientes integrados, armários embutidos, e muito mais! Todo conforto e qualidade de vida que sua família merece. 3 suítes com armários Sala Cozinha Lavabo Área de serviço Piscina 4 vagas de garagem sendo 2 cobertas Dimensões: 168 m² de área construída 250 m² de área de terreno Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,1250000 BRL,house,for_sale,RIBEIRÃO PRETO,QUINTA DA MATA,São Paulo,3,3,4,168,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/quinta-da-mata/40788,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40788/0b276671f32bee09080a5b3e01e429e5AT.jpg
40805,"Casa sobrado com 7 quartos à venda, 204m² - Centro - Galeria Imobiliária","Casa sobrado com 7 quartos e 3 Vaga de garagem à venda no Centro de Ribeirão Preto. Próximo às Avenidas, Nove de Julho, Caramuru e Independência, ao Shopping Santa Úrsula, Praça 7 de Setembro, Hotel Prudente RP, E.E. Otoniel Mota, Hospital São Francisco e diversos comércios. Casa sobrado ampla à venda, com excelente aproveitamento de espaço e armários embutidos que oferecem praticidade e organização. Conta com sacada, proporcionando uma vista agradável e ventilação natural. Está localizada em uma região privilegiada, com fácil acesso a comércio, escolas e transporte público. Uma oportunidade única para quem busca conforto e uma ótima localização para morar. Piso térreo: Sala Recepção Copa Cozinha independente com armários Lavabo Piso térreo fundo: 2 quartos 1 sendo suíte lavanderia Piso superior: 4 quartos, 2 com sacadas, ventiladores e armários 2 Banheiros social Piso superior fundo: Quarto de serviço Banheiro de serviço Lavanderia 2 Corredores laterais 2 escadas externas 3 Vagas de garagem Dimensão: 204.69 m² área útil 321.20 m² área total Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,1500000 BRL,house,for_sale,RIBEIRÃO PRETO,Centro,São Paulo,7,2,3,204,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/centro/40805,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40805/6dcc4e1e704d8c10b66c355f85e89182AT.jpg
29907,Casa em Condomínio em Ribeirão Preto à Venda - Galeria Imobiliária,"Casa térrea em Bonfim paulista, Ribeirão preto. Sala , cozinha planejada e escritorio. Suíte máster e 2 suítes americanas. Churrasqueira, Piscina Gourmet amplo ,Aquecimento solar Preparação para fotovoltaica 4 vagas (2 cobertas) Condomínio com parquinho, quadra de areia, campo de futebol de grama e salão de festas. Ótima localização próximo a Rodovia Luiz Pizeta. Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for sale,,910000 BRL,house,for_sale,RIBEIRÃO PRETO,BONFIM PAULISTA,São Paulo,3,2,4,148,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/29907,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/29907/1694564007918AT.jpg
29813,Casa em Condomínio em Ribeirão Preto à Venda - Galeria Imobiliária,"Casa em Condomínio residencial para Venda Figueira Branca, Ribeirão Preto 4 dormitórios sendo, 1 suite e 1 suíte master com hidro Sala 2 ambientes ampla, banheiro social, escritório Cozinha independente planejada. 4 vagas de garagem sendo 2 cobertas. Condomínio possui: Portaria 24hrs, Playground e praça. Excelente localização próximo a Av. Maurilio Biaggi 206,34 m² construída",for sale,,1250000 BRL,house,for_sale,RIBEIRÃO PRETO,RECREIO DAS ACÁCIAS,São Paulo,4,1,4,206,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/recreio-das-acacias/29813,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/29813/1694537165906AT.jpg
29964,"Apartamento com 2 quartos à venda, 70m² - Vila Ana Maria - Galeria Imobiliária","Apartamento com 2 quartos e 1 vaga de garagem à venda na Vila Ana Maria, em Ribeirão Preto. Próximo às Avenidas, Braz Olaia Acosta, Presidente Vargas e Independência, ao Ribeirão Shopping, Shopping Iguatemi, Faculdade UNIP, Novo Mercadão, Parque das Artes, EMEI Zilda Cossa D'ávila, Ideali Hotel e diversos comércios. Este apartamento espaçoso está localizado na Zona Sul, a poucos minutos de um dos principais shoppings da região. Com ambientes bem distribuídos, oferece conforto e praticidade, perfeito para quem busca qualidade de vida e fácil acesso a comércio, serviços e transporte público. 2 Quartos com armários sendo 1 suíte Sala 2 ambientes Sacada Banheiro social Área de serviço Banheiro de serviço 1 Vaga de garagem Quintal privativo Dimensão: 70 m² de área útil Agende sua visita! Atendemos aos sábados. Galeria - A arte de bem morar!",for sale,,395000 BRL,apartment,for_sale,RIBEIRÃO PRETO,VILA ANA MARIA,São Paulo,2,1,1,70,https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/vila-ana-maria/29964,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/29964/1695758661069AT.jpg
40839,"Casa residencial com 3 quartos à venda, 156m² - Terras de San Pedro - Galeria Imobiliária","Casa residencial com 3 quartos e 4 vagas de garagem à venda no Terras de San Pedro em Bonfim Paulista. Próximo Rodovia José Fregonezi , Rodovia Antonio Machado Sant´`Anna. Imóvel térreo em condomínio de alto padrão em Bonfim Paulista, em Ribeirão Preto. Com 3 suítes, área de lazer, churrasqueira, piscina aquecida, energia fotovoltaica e muito mais. 3 quartos sendo 3 suítes Sala Cozinha gourmet 2 banheiros Área de serviço Piscina 4 vagas de garagem sendo 2 cobertas Dimensões: 156m² de área construída 250m² de área terreno Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,1150000 BRL,house,for_sale,RIBEIRÃO PRETO,BONFIM PAULISTA,São Paulo,3,2,4,156,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/bonfim-paulista/40839,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40839/9a182e5156d573535a49de932656e083AT.jpg
30008,TERRENO COMERCIAL À VENDA NOS CAMPOS ELÍSEOS - CAVA DO BOSQUE - RIBEIRÃO PRETO - Galeria Imobiliária,"TERRENO COMERCIAL À VENDA NOS CAMPOS ELÍSEOS - CAVA DO BOSQUE - RIBEIRÃO PRETO Localização: Próximo à Cava do Bosque , Bosque Fábio Barreto , Av Francisco Junqueira . Descrição : 944 m , excelente para construção de Galpão comercial Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for sale,,1700000 BRL,land,for_sale,RIBEIRÃO PRETO,CAMPOS ELÍSEOS ,São Paulo,,,,1430,https://galeriaimobiliaria.com.br/imovel/venda/terreno/ribeirao-preto/campos-eliseos/30008,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/30008/1694547500098AT.jpg
29999,"Casa de condomínio com 3 suítes à venda, 305m² - Alphavile III - Galeria Imobiliária","Casa em condomínio com 3 suítes e 4 vagas de garagem para venda no Residencial e Empresarial Alphaville III em Ribeirão Preto. Próximos as Av Rebouças Rod. Jose Fregonesi, ao Posto Alpha Center, Cervejaria Walfänger, Rede Tonelli Supermercado e Clube House Alphaville. Excelente casa de alto padrão à venda, perfeita para receber os amigos e a família, ao entrar nessa linda casa você já consegue perceber o modernismo, glamour e a praticidade que ela oferece. Na melhor localização um dos condomínios mais nobres da cidade, na zona sul. Completamente equipada em armários e iluminação sofisticada, som JBL embutidos. Venha viver a experiência de um lar moderno e aconchegante! São 3 quartos suítes sendo 2 com closet sala 2 ambientes com lavabo escritório e brinquedoteca cozinha com ilha , lavanderia varanda gourmet com churrasqueira piscina com aquecimento solar, quintal 4 vagas de garagem Informações Bônus: Rica em armários , iluminação em led, ar condicionado , coifa, energia fotovoltaica. Condomínio oferece: Ampla área de lazer concentrada no Club House que possui piscinas infantil e olímpica com aquecimento solar. No clube, o Associado também pode usufruir da quadra de tênis e quadra poliesportiva, campo de futebol, academia, parquinho infantil e restaurante. Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,3200000 BRL,house,for_sale,RIBEIRÃO PRETO,LTM ALPHAVILLE RIBEIRAO PRETO,São Paulo,3,3,4,305,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/ltm-alphaville-ribeirao-preto/29999,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/29999/1695754193444AT.jpg
29757,Salão Comercial em Ribeirão Preto para Venda - Galeria Imobiliária,"Salão comercial para Venda Vila Seixas, Ribeirão Preto 1° salão: Piso superior: 2 salas, banheiro social e cozinha. Piso inferior: Salão, 2 banheiros sociais sendo 1 adaptado, cozinha e área de serviço. 2° salão: Amplo salão com split, 5 salas, 4 banheiros sendo 2 adaptados, copa. Excelente localização próximo á Av. Independência e Av. Nove de Julho 500,00 m² construída Agende já sua Visita ! Atendemos ao Sábado Galeria-Arte de Bem Morar !",for sale,,1500000 BRL,commercial,for_sale,RIBEIRÃO PRETO,VILA SEIXAS,São Paulo,,2,,423,https://galeriaimobiliaria.com.br/imovel/venda/comercial/ribeirao-preto/vila-seixas/29757,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/29757/1696306441978AT.jpg
40888,"Casa Residencial com 4 suítes à venda, 300m² - Alto da Boa Vista - Galeria Imobiliária","Casa Residencial com 4 suítes e 4 vagas de garagem à venda no Alto da Boa Vista, em Ribeirão Preto. Próximo às principais Avenidas, Presidente Vargas, João Fiusa, Independência, Caramuru, ao Pão de Açúcar, Mc Donald's, Cantina Falaguasta, a Predileta Doceria e diversos comércios. Casa de alto padrão à venda, com 4 suítes espaçosas e acabamentos de luxo. A propriedade conta com uma ampla piscina, ideal para momentos de lazer e descontração, além de ser rica em planejados, oferecendo um ambiente moderno e funcional. Com localização privilegiada, em uma área nobre, a casa garante conforto e segurança, sendo uma oportunidade imperdível para quem busca qualidade de vida e exclusividade. Piso superior: 4 Suítes com armários planejados, ar condicionado e ventilador de teto Sendo 2 com sacada Piso térreo: Sala dois ambientes com ar condicionado, Escritório com ar condicionado Lavabo 2 Banheiros social com Box Blindex e gabinete Cozinha independente com armários planejados, gabinete, fogão, lava louça e ventilador de teto Despensa Corredor lateral Lavanderia com armários e varal Banheiro de serviço Quarto de serviço com armários Área gourmet Piscina 4 Vagas de garagem Diferencias: Rico em armários planejados Ar condicionado Ventilador de teto Piscina aquecida Área de churrasco Câmeras Alarme Cerca elétrica Dimensões: 300,00m² de área útil 350,00m² de área total Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for sale,,1350000 BRL,house,for_sale,RIBEIRÃO PRETO,ALTO DA BOA VISTA,São Paulo,4,2,4,300,https://galeriaimobiliaria.com.br/imovel/venda/casas/ribeirao-preto/alto-da-boa-vista/40888,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40888/d18273e6a4bb72958f07b59065371085AT.jpg
40895,"Apartamento com 2 quartos à venda, 69m² - Nova Aliança - Galeria Imobiliária","Apartamento com 2 quartos e 1 vaga de garagem à venda na Nova Aliança em Ribeirão Preto. Próximo às Avenidas, Braz Olaia Acosta, Dr José Cesário Monteiro da Silva, Presidente Vargas, à Faculdade UNIP, Novo Mercadão, Academia Bluefit, Parque das Artes, Fatesa, Verace Pizza, Ribeirão Shopping, com fácil acesso ao Shopping Iguatemi e diversos comércios. Apartamento para locação, localizado em uma região privilegiada, com excelente infraestrutura e fácil acesso a serviços e transporte. O imóvel é muito arejado, garantindo ventilação natural em todos os ambientes, além de ser bem iluminado. Está em ótimo estado de conservação, com acabamentos de qualidade. O apartamento é espaçoso, ideal para quem busca conforto e praticidade no dia a dia. Perfeito para quem deseja morar com qualidade de vida em uma área estratégica da cidade. 2 Quartos com armários planejados e ventilador de teto, sendo 1 suíte Sala 2 ambientes com ventilador de teto Sacada Cozinha independente com armários e gabinete Banheiro social com box blindex e gabinete Lavanderia com armário e varal de teto 1 Vaga de garagem Diferencias: Rico em armários Ventilador de teto na sala e quartos Cortina Rack com painel Condomínio oferece: Salão de festas, Solarium, Terraço com churrasqueira e portaria digital. Dimensão: 69,25 de área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for sale,,370000 BRL,apartment,for_sale,RIBEIRÃO PRETO,Nova Aliança,São Paulo,2,1,1,69,https://galeriaimobiliaria.com.br/imovel/venda/apartamentos/ribeirao-preto/nova-alianca/40895,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40895/41deb6696179f061c061d1abdef45ce9AT.jpg
